0.6747758613844856,0.26052193856857864,0.925,0.0,0.707,0.0,0.707
0.6838871829967109,0.21135910892586376,0.925,0.0,0.707,0.0,0.707
0.7603839774761015,0.07298194160994464,0.925,0.0,0.707,0.0,0.707
0.7512726558638763,0.12214477125265949,0.925,0.0,0.707,0.0,0.707
0.742161334251651,0.17130760089537422,0.925,0.0,0.707,0.0,0.707
0.7330500126394257,0.22047043053808904,0.925,0.0,0.707,0.0,0.707
0.7239386910272004,0.2696332601808039,0.925,0.0,0.707,0.0,0.707
0.7148273694149752,0.3187960898235187,0.925,0.0,0.707,0.0,0.707
0.7057160478027499,0.3679589194662335,0.925,0.0,0.707,0.0,0.707
0.6966047261905246,0.4171217491089483,0.925,0.0,0.707,0.0,0.707
0.7457675558332394,0.42623307072117356,0.925,0.0,0.707,0.0,0.707
0.7548788774454647,0.37707024107845877,0.925,0.0,0.707,0.0,0.707
0.76399019905769,0.327907411435744,0.925,0.0,0.707,0.0,0.707
0.7731015206699152,0.2787445817930292,0.925,0.0,0.707,0.0,0.707
0.7822128422821405,0.22958175215031432,0.925,0.0,0.707,0.0,0.707
0.7913241638943658,0.1804189225075995,0.925,0.0,0.707,0.0,0.707
0.800435485506591,0.13125609286488477,0.925,0.0,0.707,0.0,0.707
0.8095468071188163,0.08209326322216992,0.925,0.0,0.707,0.0,0.707
0.8186581287310416,0.03293043357945519,0.925,0.0,0.707,0.0,0.707
0.8769322799859817,-0.007121074451034354,0.925,0.0,0.707,0.0,0.707
0.8678209583737564,0.04204175519168046,0.925,0.0,0.707,0.0,0.707
0.8587096367615311,0.0912045848343952,0.925,0.0,0.707,0.0,0.707
0.8495983151493058,0.14036741447711004,0.925,0.0,0.707,0.0,0.707
0.8404869935370806,0.18953024411982478,0.925,0.0,0.707,0.0,0.707
0.8313756719248553,0.2386930737625396,0.925,0.0,0.707,0.0,0.707
0.82226435031263,0.28785590340525447,0.925,0.0,0.707,0.0,0.707
0.8131530287004047,0.3370187330479692,0.925,0.0,0.707,0.0,0.707
