0.6848840117454529,0.0024735324550420046,0.625
0.7868225574493408,-0.04344513639807701,0.625
0.7348431944847107,0.004493785090744495,0.625
0.7848023176193237,0.006514035630971193,0.625
0.8347615003585815,0.00853428803384304,0.625
0.6268438100814819,0.20028994977474213,0.574999988079071
0.6248235702514648,0.25024911761283875,0.574999988079071
0.6828637719154358,0.052432700991630554,0.625
0.6808435320854187,0.10239187628030777,0.625
0.7328229546546936,0.05445295572280884,0.625
0.7827820777893066,0.05647320672869682,0.625
0.7308027148246765,0.10441212356090546,0.625
0.7807618379592896,0.10643237829208374,0.625
0.6788232922554016,0.1523510366678238,0.625
0.6268438100814819,0.20028994977474213,0.625
0.6768029928207397,0.2023102045059204,0.625
0.7287824749946594,0.15437129139900208,0.625
0.7787415385246277,0.15639154613018036,0.625
0.7267621755599976,0.2043304592370987,0.625
0.7767212986946106,0.20635071396827698,0.625
0.6248235702514648,0.25024911761283875,0.625
0.6747827529907227,0.2522693872451782,0.625
0.6727625131607056,0.30222854018211365,0.625
0.7247419357299805,0.2542896270751953,0.625
0.7747010588645935,0.2563098669052124,0.625
0.7227216958999634,0.3042488098144531,0.625
0.7726808190345764,0.3062690496444702,0.625
0.6707422733306885,0.3521876931190491,0.625
0.6687220335006714,0.4021468758583069,0.625
0.7207014560699463,0.35420796275138855,0.625
0.7706605792045593,0.35622820258140564,0.625
0.7186811566352844,0.40416714549064636,0.625
0.8327412605285645,0.05849345773458481,0.625
0.8307210206985474,0.10845263302326202,0.625
0.8287007212638855,0.15841180086135864,0.625
0.8266804814338684,0.20837096869945526,0.625
0.8246602416038513,0.2583301365375519,0.625
0.8226400017738342,0.3082893192768097,0.625
