ROS Time ,Position_x ,Position_y ,Position_z ,Quaternion_x ,Quaternion_y ,Quaternion_z ,Quaternion_w 
621.627,0.6375608625069773,0.3566479046423377,1.016743722228144,-0.029040967549354587,0.6593392307575691,-0.05605681070048903,0.7491902528476351
621.667,0.6403517970065716,0.35602647349771627,1.0155336798184824,-0.029061526345248386,0.6598974317192441,-0.0554805490257488,0.7487407535166174
621.709,0.6438768183877116,0.3552139836354134,1.0139318025251156,-0.029045556485715576,0.6606063970234405,-0.054732217981790725,0.7481710554244513
621.756,0.6467414360065942,0.35452043868325467,1.0126686569160999,-0.02899976978831192,0.6611885222087313,-0.05408306596761774,0.7477056729938605
621.763,0.6474643835267457,0.3543432046528937,1.0123395874478196,-0.028988729326784753,0.6613410945833825,-0.053921873087571896,0.7475827992871423
621.82,0.6511463808207418,0.35341823884342527,1.010632748312064,-0.028925401561883387,0.6621472400678755,-0.053094641499656224,0.7469305942716509
621.862,0.6549054443834884,0.35239785164000975,1.0087881601277384,-0.02878318711505767,0.6629508394269428,-0.05219238878170029,0.7462865851640853
621.921,0.6587906808453744,0.35135992467181054,1.0070228156871686,-0.028683354841443073,0.6638461068156596,-0.05126816301822037,0.7455583056216794
622.05,0.6701558936662909,0.34798559080043256,1.0014502812139816,-0.02809489012399965,0.6665604293405174,-0.04835985041833534,0.7433499822114895
622.061,0.6710099008563618,0.34772968026232975,1.0010207986961475,-0.028018703224900795,0.6667611689975355,-0.048113770509867114,0.743188778759447
622.103,0.6744256104736016,0.34664146884635666,0.9993052595586889,-0.027798756037586855,0.6676203544667374,-0.04720130416948636,0.7424838909694745
622.128,0.6778845909039911,0.3454717303547333,0.9974677739854958,-0.027514949200151236,0.6684916525694772,-0.046223487872196926,0.7417716813038712
622.184,0.68143201884586,0.3442939245148651,0.9957504587255832,-0.027268540558072176,0.6694580759356663,-0.04523810168687622,0.7409695171976488
622.229,0.6849900742107615,0.34303183099727064,0.9937973544534406,-0.026892908967464903,0.6703991483960748,-0.04419872187812953,0.7401947218546103
622.321,0.6932325909917703,0.33999038186980507,0.9893206318661802,-0.025993109702007963,0.6726460202910637,-0.04168535234801953,0.7383319179300286
622.373,0.698818296265365,0.33780998106162646,0.986324996551646,-0.02532408591843421,0.6742582621395367,-0.03992793380251127,0.7369804927616674
622.511,0.7110734416928006,0.33269322688889547,0.9793000324711709,-0.023502200291183016,0.6779034535815619,-0.03581445736547519,0.7339018182613259
622.561,0.716724497660438,0.33014026876215985,0.9758785812986114,-0.022515410427887177,0.679645872221169,-0.03383000416927905,0.732413868986584
622.712,0.7288481881461337,0.32434916607049075,0.9686324696629178,-0.02015837469426842,0.6835911819541279,-0.02933257656488588,0.728996800978104
622.749,0.734303422485661,0.3215679792319077,0.9652028902389695,-0.01893538240387723,0.6853975580403415,-0.02720528684112413,0.7274142637407153
622.791,0.7378688640574885,0.31969294844082874,0.9629448153854373,-0.01810258674823933,0.686612255307586,-0.025771116851858004,0.7263413500212286
622.836,0.7413762967728132,0.3177894980478844,0.9606551801484333,-0.017222534931940335,0.6878222903269055,-0.024339821093401708,0.7252664712566751
622.973,0.7530106227668061,0.3111669279194499,0.9529696332322392,-0.014009724914760319,0.6919196384232998,-0.0193583792425567,0.7215789594528683
622.974,0.7537777447198203,0.3106870695535291,0.9523642868005682,-0.013768451415701566,0.6921853993233581,-0.019015643266561043,0.7213377905117235
623.018,0.75612020225707,0.30931579905754863,0.9508429614306242,-0.013067902577040819,0.6930476116307283,-0.017979585458088858,0.7205490770530044
